oID,PID,CIDX,Poster,Gender,CDate,Cmt,CLike,Date,Time
224916618-3,224916618,3,臺北醫學大學 醫學系,f,10月6日 16:26,歡迎加入熱舞社?(是Tomboyz啊啊啊啊啊啊啊?,5,2016/10/6,16:26
224916618-4,224916618,4,一個把回應刪除的同學,o,10月6日 16:38,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,0,2016/10/6,16:38
224916618-5,224916618,5,臺北醫學大學,f,10月6日 16:39,謝謝支持北醫熱舞～～,2,2016/10/6,16:39
224916618-6,224916618,6,臺北醫學大學,m,10月8日 00:53,支持～,1,2016/10/8,00:53
224916618-7,224916618,7,臺北醫學大學,f,10月8日 04:33,喜歡???而且社長讚讚,1,2016/10/8,04:33
224916618-8,224916618,8,臺北醫學大學 醫學系,m,10月12日 06:20,來來來,1,2016/10/12,06:20
224910081-1,224910081,1,臺北醫學大學 高齡健康管理學系,m,10月5日 18:13,宿舍B2紅衣小女孩,3,2016/10/5,18:13
224910081-2,224910081,2,臺北醫學大學 醫學檢驗暨生物技術學系,m,10月5日 20:06,醫技自嗨大一學妹  蠻狂的,12,2016/10/5,20:06
224910081-3,224910081,3,原PO - 臺北醫學大學,f,10月5日 23:41,B1 咦沒聽過~可以說一下嗎？,0,2016/10/5,23:41
224910081-4,224910081,4,原PO - 臺北醫學大學,f,10月5日 23:41,B2 你是說黑特版的那個嗎？,1,2016/10/5,23:41
224910081-5,224910081,5,臺北醫學大學,m,10月6日 01:41,好久沒看黑特版了現在去補一下（#,0,2016/10/6,01:41
224910081-6,224910081,6,臺北醫學大學 醫學檢驗暨生物技術學系,m,10月6日 03:17,B2 ~求學妹八卦~,0,2016/10/6,03:17
224910081-7,224910081,7,臺北醫學大學,f,10月6日 10:29,有八卦一定會上黑特 不用在這邊問吧?,0,2016/10/6,10:29
224910081-8,224910081,8,一個把回應刪除的同學,o,10月7日 10:48,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,0,2016/10/7,10:48
224910081-9,224910081,9,臺北醫學大學,f,10月8日 09:21,我好像知道自嗨學妹八卦XD,0,2016/10/8,09:21
224910081-10,224910081,10,臺北醫學大學,f,10月8日 10:09,我想知道她是誰！！！,0,2016/10/8,10:09
224910081-11,224910081,11,臺北醫學大學,m,10月8日 12:25,B9我想聽！,0,2016/10/8,12:25
224910081-12,224910081,12,臺北醫學大學,f,10月8日 15:06,B10B11 據說在他們系上茶會大喊某社團口號半夜在宿舍b1唱煎熬還有很多聽系上學弟妹說的xD,1,2016/10/8,15:06
224910081-13,224910081,13,臺北醫學大學,f,10月9日 10:14,我知道幾個技一的學妹只能說很吵、很狂、很討人厭,0,2016/10/9,10:14
224891028-1,224891028,1,臺北醫學大學,f,10月5日 14:11,有這種事哦！！,0,2016/10/5,14:11
224891028-2,224891028,2,臺北醫學大學,m,10月5日 15:48,要不要公布詳細一點的資訊避免誤導唷～,0,2016/10/5,15:48
224891028-3,224891028,3,臺北醫學大學,m,10月7日 19:10,以前是只有簽到，現在還要簽退不過可以找認識的人幫忙拉 除非你要加入藥學營或是藥服（會累的跟狗一樣而且據說都在耍低能）不然真的建議大一大二多簽點不然大四他x的不輕鬆,0,2016/10/7,19:10
224885116-1,224885116,1,臺北醫學大學,m,10月2日 13:37,很難沒過，沒過就重修啊,9,2016/10/2,13:37
224885116-2,224885116,2,臺北醫學大學,m,10月2日 15:16,重修,2,2016/10/2,15:16
224885116-3,224885116,3,臺北醫學大學 醫學系,f,10月2日 16:17,不怕不怕 重修就好只要之後沒擋修都可以修喔然後不只是普化沒過沒的考國考考國考之前任何一科沒過都不行考喔?,2,2016/10/2,16:17
224885116-4,224885116,4,臺北醫學大學,m,10月2日 23:10,重修就好,1,2016/10/2,23:10
224885116-5,224885116,5,臺北醫學大學 醫學系,m,10月12日 06:21,很難沒過+1,1,2016/10/12,06:21
224884307-1,224884307,1,臺北醫學大學,m,10月2日 13:15,畢業之後帳號會不會消失啊??OAO,2,2016/10/2,13:15
224884307-2,224884307,2,臺北醫學大學,f,10月2日 14:10,聽說不會消失 是永久的,8,2016/10/2,14:10
224884307-3,224884307,3,臺北醫學大學,m,10月2日 15:13,讚啦!!!樓主一生平安,3,2016/10/2,15:13
224884307-4,224884307,4,臺北醫學大學,m,10月3日 11:16,太讚啦～,0,2016/10/3,11:16
224884307-5,224884307,5,臺北醫學大學 護理學系,m,10月4日 07:47,菜逼八,0,2016/10/4,07:47
224884307-6,224884307,6,臺北醫學大學,m,10月5日 15:49,樓主畢業快樂,0,2016/10/5,15:49
224884307-7,224884307,7,臺北醫學大學,m,10月12日 06:21,菜的,0,2016/10/12,06:21
224882697-1,224882697,1,臺北醫學大學,f,10月2日 07:24,北醫很吭,1,2016/10/2,07:24
224882697-2,224882697,2,臺北醫學大學,f,10月2日 08:03,我是做十萬 不知道這是基準還是我情況比較複雜有比別人多一些？照X光評估的3500我記得是另外算?決定要做之後第一次看診要先繳三萬，剩下的分期一次繳三千，他不會要求你每次回診都要繳確定要做到矯正器都被弄上牙齒這個區間，要看個人狀況，有的人兩個禮拜內就上完，我自己是大概兩個月吧?做矯正牙齦萎縮好像是不可避免的?只能好好照顧牙齦盡量不要讓它萎縮太多吧,1,2016/10/2,08:03
224882697-3,224882697,3,臺北醫學大學 藥學系,f,10月2日 08:08,蔡醫師好像真的漲價了…一年多前我去初診時的矯正價碼是80000後來前一陣子回診聽到旁邊有學生來詢問現在北醫學生的矯正費用竟然已經變成九萬了！照X光的3500是獨立出來的費用主要是照完後讓醫生評估如何矯正的依據也有人照完後選擇不矯正的呦！所以我想這應該不會包含在矯正費用90000才對矯正費用要先繳頭期款30000接下來每次回診可以自由決定要不要繳3000不會強制規定一定要每次回診都繳3000所以請放心再來因為掛蔡醫師的病患滿多所以從妳真的真的答應要矯正的那一天並簽下同意書的那天開始一直到妳能排到去做第一次矯正的那天這中間至少會隔一個月的時間哦！一開始好像會在臼齒那的牙縫塞橡皮筋把牙縫撐開為的是之後要放鐵圈需要有足夠的空間這段等牙縫撐開的時間也需要等待再來拔牙一次應該最多拔兩顆我也是拔了四顆分兩次拔中間相隔一個禮拜接下來等拔牙傷口恢復的差不多會黏矯正器會一次上下排全部黏完牙齦萎縮這點我不是專業的所以不能給你中肯回覆><但我在矯正過程中曾經因為要將暴牙向內拉而使下排牙齦變薄依稀看得到牙齒下端(?!當時有再去照一次X光評估有沒有可能發生牙齦萎縮的問題有的話處理方法是割上顎肉去補牙齦肉但我照完X光發現情況不嚴重所以不需要開刀這是我自己碰到的狀況讓妳參考一下囉！有問題可以再問我呦！很樂意為妳解答：）,1,2016/10/2,08:08
224882697-4,224882697,4,臺北醫學大學,m,10月2日 11:17,妳有些疑問goole可以幫助妳,0,2016/10/2,11:17
224882697-5,224882697,5,臺北醫學大學 牙體技術學系,m,10月2日 12:51,多和牙醫牙技當好朋友^^,0,2016/10/2,12:51
224882697-6,224882697,6,臺北醫學大學 牙醫學系,m,10月2日 12:57,我也是在附醫給做矯正及剛結束療程 提供一些個人經驗讓您參考上面大部分其他同學都回答過了就不在多做說明蔡醫師跟鄭醫師 兩位老師都很有經驗後續的治療主要會由研究生幫你治療(這邊研究生都是牙醫系畢業 及 PGY結束的醫生，有豐富的臨床經驗了~)兩位老師都會在旁給予指導，這部分不必擔心至於牙齦萎縮很難避免，因為牙齒在移動的時候牙齒之間的齒槽骨勢必多少會流失但治療結束之後，視個人口腔狀況，可能會長回，但普遍是不會若前牙的牙齦萎縮，也可以藉由補牙齦肉治療再來就是XD 拔完四顆牙齒之後那個缺口會慢慢藉由外力(矯正線)的關起來會需要拔牙通常都是齒槽骨空間不夠是需求上不得已的拔牙但少了那幾個牙齒是不會對未來的健康造成影響的............................................................................................真正需要矯正治療的患者除了美觀上的需要，再來就是齒列不齊造成清潔上的不易，增加牙周病、蛀牙的機率所以在做矯正前也可以思考看看XD 我個人就是為了美觀做矯正啦XXXDDD近期開始做矯正之前，可以在附醫或是附近牙醫診所先檢查蛀牙狀況、口腔衛生狀況、學習正確清潔方式我想再做矯正的時候，可以降低不少蛀牙機會,0,2016/10/2,12:57
224882697-7,224882697,7,原PO - 臺北醫學大學,f,10月2日 13:04,B1 是哦 ? 我以為打折後相對外面是便宜的，所以其實北醫跟外面診所差不多嗎？我聽到外面的都是12.3萬耶B2 B3 謝謝你們的用心回覆 ? 聽你們講完之後我覺得我還要做更多功課～～才會產生新的問題 XDDDB4 謝謝指教，但我查過後覺得google來的資訊太多了所以讓我被搞的更混，所以這篇才會有些可能讓您覺得很基本的問題出現,1,2016/10/2,13:04
224882697-8,224882697,8,原PO - 臺北醫學大學,f,10月2日 13:06,B5 哈哈哈哈哈好哦但目前現階段的朋友們對這方面的專業知識還是無法直接幫我很確切的下論，不過也是有給我建議拉，看來只好多搭訕這兩個科系的學長姐了 ? ? ?,0,2016/10/2,13:06
224882697-9,224882697,9,臺北醫學大學 醫學檢驗暨生物技術學系,f,10月2日 14:32,我之前在家附近牙醫診所全包7萬多,0,2016/10/2,14:32
224882697-10,224882697,10,原PO - 臺北醫學大學,f,10月2日 15:03,B6 謝謝專業回覆 ? 看來我應該要研究一下內文出現的專有名詞像是齒槽骨之類的東東西什麼omg,0,2016/10/2,15:03
224882697-11,224882697,11,原PO - 臺北醫學大學,f,10月2日 15:03,B9 是因為有認識ㄇ？好奇你住哪兒～,0,2016/10/2,15:03
224882697-12,224882697,12,臺北醫學大學 醫學檢驗暨生物技術學系,f,10月2日 16:16,@B11我們家都去那邊看，算家庭牙醫吧?不知道有沒有因為這樣打折地點:木柵堤岸牙醫,0,2016/10/2,16:16
224882697-13,224882697,13,臺北醫學大學,f,10月2日 19:22,"我也是在附醫做矯正 掛的是蔡醫師 但真正做的是他的學生  幫我做的那個我覺得技術一般  而且之後拔牙齒好像也是實習醫生來做的  如果滿注重技術的話就沒有很推嘍～而且我覺得過程會比想像中的辛苦很多!之前我也有問過拔4顆牙對未來會不會有影響   他好像是說主要是看以後有沒有好好的清潔牙齒之類的  有的話是不會有影響的剛開始做的時候每次回診都要排一個禮拜左右  而且因為人太多所以可以選擇的時間很少 有時候我準時到還要等10-30分鐘才能進去   另外沒有那麼快能戴矯正器喔~ 我的大概過程是制模,拍照片->評估->塞分離器(藍色圈圈)->量鐵環->戴鐵環->上矯正器  應該大概要等兩個月左右吧  拔牙是要另外去口外科---------------我開始也以為會比外面便宜很多而且聽說不錯才在附醫做的  但算起來也沒有便宜到很多啦  如果把戴牙套的過程看得很重&想要有專業一點的牙醫師幫你做的話我覺得還是去外面好一點的診所做吧",0,2016/10/2,19:22
224882697-14,224882697,14,臺北醫學大學,f,10月2日 23:09,蔡醫生的學生需要練習哈哈，做了快一年覺得有進步啦一開始真的蠻令人害怕的，拔牙的口外科倒是覺得很不錯??打麻藥不痛講話也溫柔，櫃檯的姐姐也溫柔?,0,2016/10/2,23:09
224882697-15,224882697,15,原PO - 臺北醫學大學,f,10月15日 05:20,b14 我超怕痛哈哈哈哈聽到口外科很溫柔有種放心的感覺,0,2016/10/15,05:20
224868277-1,224868277,1,臺北醫學大學,m,9月30日 06:08,同學上課不懂就估狗啊https://zh.m.wikipedia.org/zh-tw/自然對數,22,2016/9/30,06:08
224868277-2,224868277,2,原PO - 臺北醫學大學 保健營養學系,f,9月30日 06:30,B1 謝謝～?,0,2016/9/30,06:30
224868277-3,224868277,3,臺北醫學大學 醫學系,m,9月30日 13:50,LogE,0,2016/9/30,13:50
224868277-4,224868277,4,臺北醫學大學 醫學系,m,9月30日 13:51,以後也用不到xd,2,2016/9/30,13:51
224868277-5,224868277,5,臺北醫學大學 呼吸治療學系,m,9月30日 14:56,同學可以修修微積分呦～～～～～自然對數的意思拉,2,2016/9/30,14:56
224868277-6,224868277,6,臺北醫學大學 保健營養學系,m,9月30日 15:57,Log e為底數吧,0,2016/9/30,15:57
224868277-7,224868277,7,臺北醫學大學,m,9月30日 18:48,如果是男生來問一定被嘴,3,2016/9/30,18:48
224868277-8,224868277,8,臺北醫學大學,m,10月1日 01:49,b7可能不會有人回吧,0,2016/10/1,01:49
224868277-9,224868277,9,臺北醫學大學 保健營養學系,f,10月1日 04:50,HI 保健系你好,1,2016/10/1,04:50
224868277-10,224868277,10,臺北醫學大學,f,10月1日 07:52,問問厲害的高偉?他高三就跟我們說過了噢,5,2016/10/1,07:52
224868277-11,224868277,11,原PO - 臺北醫學大學 保健營養學系,f,10月1日 14:14,B10 我有上高偉的課耶只是我都忘了耶?,1,2016/10/1,14:14
224868277-12,224868277,12,臺北醫學大學,m,10月1日 15:13,除非你常跑實驗室不然微積分要用到可能不知等到哪一年了,0,2016/10/1,15:13
224868277-13,224868277,13,一個把回應刪除的同學,o,10月8日 05:50,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,0,2016/10/8,05:50
224868277-14,224868277,14,臺北醫學大學,m,10月8日 05:51,問問高遠或吳迪囉,0,2016/10/8,05:51
224857318-1,224857318,1,臺北醫學大學 藥學系,m,9月28日 16:48,廢文,6,2016/9/28,16:48
224857318-2,224857318,2,臺北醫學大學,m,9月28日 18:16,刷存在感?,0,2016/9/28,18:16
224857318-3,224857318,3,臺北醫學大學,f,9月29日 01:30,抱歉 讓你期待了?,0,2016/9/29,01:30
224857318-4,224857318,4,臺北醫學大學,m,9月29日 05:22,無聊zz,0,2016/9/29,05:22
224857318-5,224857318,5,臺北醫學大學,m,9月29日 11:07,妳這不就是了嗎,0,2016/9/29,11:07
224857318-6,224857318,6,臺北醫學大學 保健營養學系,f,9月29日 11:30,孩子，一切隨緣吧。不勉強。,0,2016/9/29,11:30
224857318-7,224857318,7,臺北醫學大學 保健營養學系,f,9月29日 14:42,Hello,0,2016/9/29,14:42
224857318-8,224857318,8,臺北醫學大學 保健營養學系,f,9月29日 14:51,B7 噢、同系的。：）我是 B6。,0,2016/9/29,14:51
224857318-9,224857318,9,臺北醫學大學,m,9月29日 15:30,不要勉強你開一篇我跟你聊www,1,2016/9/29,15:30
224857318-10,224857318,10,臺北醫學大學,m,9月29日 16:01,B7 Hello 同校的~,0,2016/9/29,16:01
224857318-11,224857318,11,臺北醫學大學,m,9月29日 16:09,B10?亂搭訕,0,2016/9/29,16:09
224857318-12,224857318,12,臺北醫學大學 呼吸治療學系,m,9月29日 17:54,北醫dcard使用者基數不多，加上照常理講醫學相關科系通常比較忙一點，然後發廢文又不確定大家會有什麼反應，所以北醫版普遍被當一個ask版或工商版,4,2016/9/29,17:54
224857318-13,224857318,13,臺北醫學大學 保健營養學系,f,9月30日 04:51,等到啦啦季節就可以開始發戰文囉?,0,2016/9/30,04:51
224857318-14,224857318,14,臺北醫學大學 保健營養學系,f,10月1日 04:51,"B6 B13 HI 耶!~你們好,  同人嗎?",0,2016/10/1,04:51
224857318-15,224857318,15,臺北醫學大學 保健營養學系,f,10月1日 08:59,B14 安安，我是 B6，跟 B13 是不同人哦。：）,1,2016/10/1,08:59
224848296-1,224848296,1,臺北醫學大學,f,9月27日 11:58,自動放假~不費?,1,2016/9/27,11:58
224848296-2,224848296,2,臺北醫學大學,m,9月27日 14:19,停課囉～,2,2016/9/27,14:19
224825692-1,224825692,1,臺北醫學大學 牙醫學系,f,9月24日 12:08,it's like freaking awesome ?,1,2016/9/24,12:08
224825692-2,224825692,2,臺北醫學大學 醫學系,m,9月24日 15:12,Ohhhhhhhhhhhhh,1,2016/9/24,15:12
224825692-3,224825692,3,臺北醫學大學 藥學系,f,9月24日 15:52,他是賣什麼的啊（跟原本的康敗有哪邊不一樣,1,2016/9/24,15:52
224825692-4,224825692,4,臺北醫學大學,f,9月24日 16:28,只聽說很不便宜……,1,2016/9/24,16:28
224825692-5,224825692,5,臺北醫學大學,f,9月24日 17:19,一杯100 普,2,2016/9/24,17:19
