oID,PID,CIDX,Poster,Gender,CDate,Cmt,CLike,Date,Time
225280599-8,225280599,8,臺北醫學大學,f,11月29日 13:39,今天 吃了 還滿 好吃,0,2016/11/29,13:39
225280599-9,225280599,9,臺北醫學大學,f,11月29日 16:05,勝佳 對面的 麵包店 旁邊 旁邊 附近 xdd,0,2016/11/29,16:05
225280599-10,225280599,10,臺北醫學大學,f,12月1日 05:25,還有 海力士,0,2016/12/1,05:25
225280599-11,225280599,11,臺北醫學大學,f,12月3日 17:07,cp 算 還可 不貴,0,2016/12/3,17:07
225276007-1,225276007,1,臺北醫學大學,f,11月27日 10:16,南部人 推推,0,2016/11/27,10:16
225272907-1,225272907,1,臺北醫學大學,m,11月26日 17:32,幫 縫,0,2016/11/26,17:32
225272907-2,225272907,2,臺北醫學大學,f,11月26日 17:37,我覺得 其實 欸 買個 鈕扣 針線 diy 真的 不難,1,2016/11/26,17:37
225272907-3,225272907,3,原PO - 臺北醫學大學,f,11月26日 17:44,tob1b2 好的 我會 試試看 xd 請問 縫紉 工具 學校 附近 哪裡 賣 一般 書局 找 不太 tt,0,2016/11/26,17:44
225272907-4,225272907,4,臺北醫學大學,f,11月27日 00:55,勝佳 應該 就有 賣,0,2016/11/27,00:55
225272907-5,225272907,5,臺北醫學大學,f,11月27日 00:57,其實 711 好像 就有 賣,0,2016/11/27,00:57
225272907-6,225272907,6,臺北醫學大學,f,11月27日 04:09,勝佳 就有 賣 喔 針線盒 一組 好像 3050 買過 我大 一時 扣子 狂 掉 買了 一組 放 宿舍,0,2016/11/27,04:09
225272907-7,225272907,7,臺北醫學大學,f,11月27日 08:02,小吃街 巷子 可是 扣子 真的 建議 就好,0,2016/11/27,08:02
225265445-1,225265445,1,臺北醫學大學,m,11月25日 14:20,不用 這麼 早 續借,3,2016/11/25,14:20
225265445-2,225265445,2,臺北醫學大學,f,11月25日 15:08,ㄜ 到期 提醒 前 週會 提醒 續借 有沒有 這麼 急 新生 齁,4,2016/11/25,15:08
225265445-3,225265445,3,臺北醫學大學,m,11月25日 23:47,查查 規定 圖書館 網頁 上有,0,2016/11/25,23:47
225265445-4,225265445,4,臺北醫學大學 醫學系,f,11月26日 00:16,不能 續借 可能是 因為有 預約 圖書館 問問,0,2016/11/26,00:16
225265445-5,225265445,5,臺北醫學大學 醫學系,m,11月26日 00:40,各位 你好 聽起來 潮 神秘 der,5,2016/11/26,00:40
225265445-6,225265445,6,原PO - 臺北醫學大學,m,11月26日 01:15,b1b2b3b4b5 謝謝你 們,0,2016/11/26,01:15
225252118-1,225252118,1,原PO - 臺北醫學大學,m,11月23日 12:55,,0,2016/11/23,12:55
225252118-2,225252118,2,臺北醫學大學 藥學系,m,11月23日 13:41,甘比亞 還不錯 吃,1,2016/11/23,13:41
225252118-3,225252118,3,原PO - 臺北醫學大學,m,11月24日 00:07,b2 非常 謝謝你,1,2016/11/24,00:07
225251466-1,225251466,1,臺北醫學大學 藥學系,m,11月23日 13:40,推 圖書館 吵 死了,6,2016/11/23,13:40
225251466-2,225251466,2,臺北醫學大學 醫學系,m,11月23日 14:38,來到 年度 黑特 季 不是 我在 講被 吵 第三年 真的 杜爛,8,2016/11/23,14:38
225251466-3,225251466,3,臺北醫學大學 醫學檢驗暨生物技術學系,m,11月23日 15:07,都還沒 就在 黑 完 怎麼辦 呵呵,3,2016/11/23,15:07
225251466-4,225251466,4,臺北醫學大學,f,11月23日 16:11,反正 大一 就是 這樣 活動 多 瘋狂 參加 瘋狂 熱血 等到 大二 大三 你們 就知道,2,2016/11/23,16:11
225251466-5,225251466,5,臺北醫學大學,f,11月23日 16:28,推個 期中考 有機 外面 那邊 一二三四 快 摔筆 崩潰 練習 不要 喊得 像 殺豬 一樣 嗎,4,2016/11/23,16:28
225251466-6,225251466,6,臺北醫學大學,m,11月23日 16:51,反正 今年 冠軍 大概 也是 牙醫 系 其他 系 隨便 練練 拼 亞軍 夠了,12,2016/11/23,16:51
225251466-7,225251466,7,臺北醫學大學,f,11月23日 16:59,大家 都好 hater,2,2016/11/23,16:59
225251466-8,225251466,8,臺北醫學大學,m,11月24日 04:23,不想 參加 被逼 參加 我也是 無奈,4,2016/11/24,04:23
225251466-9,225251466,9,臺北醫學大學 醫務管理學系,m,11月24日 07:22,經文,9,2016/11/24,07:22
225251466-10,225251466,10,臺北醫學大學,m,11月25日 14:21,幾個 系 拖下水 無奈,1,2016/11/25,14:21
225251466-11,225251466,11,臺北醫學大學,f,11月27日 08:27,音量 這麼 反面 來說 很有 冠軍 可能 欸 xd,1,2016/11/27,08:27
225251466-12,225251466,12,臺北醫學大學 保健營養學系,f,12月11日 05:34,b6 哈哈 結果 咧 醫學 win,0,2016/12/11,05:34
225237460-1,225237460,1,臺北醫學大學,m,11月21日 10:57,校長 保重 qq,0,2016/11/21,10:57
225237460-2,225237460,2,臺北醫學大學,f,11月21日 12:38,,1,2016/11/21,12:38
225237460-3,225237460,3,臺北醫學大學,m,11月21日 15:18,邪術,0,2016/11/21,15:18
225237460-4,225237460,4,臺北醫學大學 護理學系,m,11月21日 15:53,校長 掰 qaq,3,2016/11/21,15:53
225237460-5,225237460,5,臺北醫學大學,f,11月22日 02:43,,0,2016/11/22,02:43
225237460-6,225237460,6,臺北醫學大學,f,11月22日 06:59,,0,2016/11/22,06:59
225237460-7,225237460,7,臺北醫學大學 牙體技術學系,m,11月22日 10:43,哈哈哈 哈哈哈,0,2016/11/22,10:43
225237460-8,225237460,8,臺北醫學大學 高齡健康管理學系,m,11月22日 16:26,天啊 校長 一定要 加油,0,2016/11/22,16:26
225237460-9,225237460,9,臺北醫學大學,m,11月22日 16:29,這篇 智力測驗 87 像,0,2016/11/22,16:29
225230646-1,225230646,1,一個把回應刪除的同學,o,11月20日 10:10,已經 刪除 內容 就像 dcard 一樣 錯過 無法 相見,0,2016/11/20,10:10
225230646-2,225230646,2,臺北醫學大學,m,11月20日 10:24,按,3,2016/11/20,10:24
225230646-3,225230646,3,臺北醫學大學 呼吸治療學系,m,11月20日 12:25,按 2,5,2016/11/20,12:25
225230646-4,225230646,4,臺北醫學大學 醫學系,m,11月20日 12:33,連同 校 不加 啊 ㄏ ㄏ,4,2016/11/20,12:33
225230646-5,225230646,5,臺北醫學大學,m,11月20日 12:37,b4 已經 放棄 抽卡 顧好 現有的 卡友 夠了,0,2016/11/20,12:37
225230646-6,225230646,6,原PO - 臺北醫學大學,f,11月20日 14:26,b2b3 不要 傲嬌,0,2016/11/20,14:26
225230646-7,225230646,7,臺北醫學大學 醫務管理學系,m,11月20日 14:55,只是為了 卡友,1,2016/11/20,14:55
225230646-8,225230646,8,臺北醫學大學,f,11月20日 16:14,最近 抽到 同校,0,2016/11/20,16:14
225230646-9,225230646,9,臺北醫學大學,m,11月20日 17:14,連同 校 不太 互動,1,2016/11/20,17:14
225230646-10,225230646,10,臺北醫學大學 醫學檢驗暨生物技術學系,f,11月21日 00:38,感覺 大家 不太 敢 po 文,0,2016/11/21,00:38
225230646-11,225230646,11,臺北醫學大學,f,11月21日 09:52,這篇 默默 變成 校版 有史以來 最多 愛心 文 ㄏ ㄏ,19,2016/11/21,09:52
225230646-12,225230646,12,臺北醫學大學 高齡健康管理學系,m,11月22日 16:27,校版 實在是 太 冷清 啊啊啊 啊啊啊,0,2016/11/22,16:27
225216419-1,225216419,1,臺北醫學大學,f,11月18日 03:04,昨天 才看到 xd,1,2016/11/18,03:04
225216419-2,225216419,2,臺北醫學大學 醫學檢驗暨生物技術學系,f,11月18日 04:03,不是 不見 沒 看到,4,2016/11/18,04:03
225216419-3,225216419,3,臺北醫學大學 護理學系,f,11月18日 04:18,最近 經常 教研 前面 裡面 看到 牠 原 po 不防 多 留意,1,2016/11/18,04:18
225216419-4,225216419,4,原PO - 臺北醫學大學,m,11月18日 04:21,b1b2b3 謝謝妳 們,0,2016/11/18,04:21
225216419-5,225216419,5,臺北醫學大學,m,11月18日 13:08,有看到 黑色 喵 喵,0,2016/11/18,13:08
225216419-6,225216419,6,臺北醫學大學,m,11月18日 17:55,昨天 見,1,2016/11/18,17:55
225216419-7,225216419,7,臺北醫學大學,m,11月18日 21:56,今天 買 完 宵夜 約 1140 楓林 大道 遇到 牠 乾 竟然 無視 qaq,2,2016/11/18,21:56
225216419-8,225216419,8,原PO - 臺北醫學大學,m,11月19日 11:33,b5 是不是 光線 太暗 xddb6 好好 哦 最近 真 沒 牠 緣 b7 牠 可能 也在 找 宵夜 xdd,0,2016/11/19,11:33
225216419-9,225216419,9,臺北醫學大學,f,11月19日 16:55,肥肥 阿寶 豪 可愛,1,2016/11/19,16:55
225216419-10,225216419,10,原PO - 臺北醫學大學,m,11月20日 08:27,b9 肥到 慢慢來 惹 xddd,0,2016/11/20,08:27
225214856-1,225214856,1,臺北醫學大學,f,11月17日 17:52,httpswwwdcardtwfallp225197500 這篇 嗎,2,2016/11/17,17:52
225214856-2,225214856,2,原PO - 臺北醫學大學,m,11月17日 23:59,b1 哈哈哈 這我 沒關 注 誒 學術 新聞 哦,3,2016/11/17,23:59
225214856-3,225214856,3,臺北醫學大學 醫學檢驗暨生物技術學系,m,11月18日 03:39,世紀 data 調查 咯,2,2016/11/18,03:39
225214856-4,225214856,4,一個把回應刪除的同學,o,11月18日 03:39,已經 刪除 內容 就像 dcard 一樣 錯過 無法 相見,0,2016/11/18,03:39
225207938-1,225207938,1,臺北醫學大學 醫學系,m,11月16日 16:07,,0,2016/11/16,16:07
225207938-2,225207938,2,臺北醫學大學 醫學系,f,11月16日 16:18,我知道 醫牙藥 醫技,1,2016/11/16,16:18
225207938-3,225207938,3,臺北醫學大學,f,11月16日 17:22,公衛 1,2,2016/11/16,17:22
225207938-4,225207938,4,臺北醫學大學 醫學檢驗暨生物技術學系,m,11月16日 17:35,技 斷掉 哦 這屆 大二 不做 只收 學長 姐 qq,1,2016/11/16,17:35
225207938-5,225207938,5,臺北醫學大學 牙體技術學系,f,11月16日 22:01,牙體 也有 舉手,1,2016/11/16,22:01
225207938-6,225207938,6,臺北醫學大學 呼吸治療學系,m,11月16日 23:51,呼吸 百 三百 二 還有,0,2016/11/16,23:51
225207938-7,225207938,7,原PO - 臺北醫學大學,f,11月17日 13:37,公衛 呼吸 跟牙體 每科 必修 都有 嗎,1,2016/11/17,13:37
225207938-8,225207938,8,臺北醫學大學 醫學檢驗暨生物技術學系,f,11月17日 13:41,ㄏ ㄏ 醫技 只會 印 101 嗎,2,2016/11/17,13:41
225207938-9,225207938,9,臺北醫學大學 公共衛生學系,f,11月17日 15:49,嗯嗯 啊 每科 都會 新 喔 xd,1,2016/11/17,15:49
225207938-10,225207938,10,臺北醫學大學 藥學系,m,11月17日 17:07,b4 藥學 好像 差不多,1,2016/11/17,17:07
225207938-11,225207938,11,臺北醫學大學 牙體技術學系,m,11月17日 18:21,嗯嗯 牙體 每科 必修 都有 讚 讚,1,2016/11/17,18:21
225207938-12,225207938,12,臺北醫學大學 藥學系藥學組,m,11月18日 02:13,105 藥學 還有,2,2016/11/18,02:13
225207938-13,225207938,13,臺北醫學大學 藥學系,f,11月18日 04:22,藥學 101 神共筆,2,2016/11/18,04:22
225207938-14,225207938,14,臺北醫學大學 醫學檢驗暨生物技術學系,m,11月18日 21:59,b4 學長 有給 104 共筆 還是 大二 懶得 惹,0,2016/11/18,21:59
225207938-15,225207938,15,臺北醫學大學 牙醫學系,m,11月19日 03:23,牙醫 還有 1,0,2016/11/19,03:23
225207938-16,225207938,16,臺北醫學大學 醫學檢驗暨生物技術學系,f,12月21日 16:20,b8 哈哈,0,2016/12/21,16:20
225203554-1,225203554,1,臺北醫學大學 醫學系,f,11月16日 05:55,阿災,0,2016/11/16,05:55
225203554-2,225203554,2,臺北醫學大學,f,11月16日 05:55,也想 知道,0,2016/11/16,05:55
225203554-3,225203554,3,臺北醫學大學,f,11月16日 05:55,呀,0,2016/11/16,05:55
225203554-4,225203554,4,臺北醫學大學,f,11月16日 06:14,進修 推廣 部要 辦 過去 好像 ˊ ˋ,0,2016/11/16,06:14
225203554-5,225203554,5,臺北醫學大學,m,11月16日 09:22,原野 小吃店,6,2016/11/16,09:22
225203554-6,225203554,6,臺北醫學大學,m,11月16日 11:52,蓋個 盪鞦韆 如何,2,2016/11/16,11:52
225203554-7,225203554,7,臺北醫學大學 醫學檢驗暨生物技術學系,m,11月16日 15:05,不算 結束 營業 只是 搬進 美食街 而已,0,2016/11/16,15:05
225203554-8,225203554,8,臺北醫學大學,f,11月16日 23:41,b4 為什麼 進 推 感覺 會有 其他 觸手 伸過來 囧,0,2016/11/16,23:41
225203554-9,225203554,9,臺北醫學大學,f,11月17日 03:30,楓杏,4,2016/11/17,03:30
225203554-10,225203554,10,臺北醫學大學,f,11月17日 12:02,楓杏 會在 原本 進推會 切割 至少 目前 學校 給的 這樣 3,0,2016/11/17,12:02
225181851-1,225181851,1,臺北醫學大學,f,11月13日 15:57,小編 覺得 無聊,2,2016/11/13,15:57
225181851-2,225181851,2,臺北醫學大學,f,11月14日 06:48,這樣 下去 畢業 前會 開到 黑特 北醫 1000 啊 xddd,1,2016/11/14,06:48
225181851-3,225181851,3,臺北醫學大學,m,11月14日 07:56,脆弱 40 ey,0,2016/11/14,07:56
225181851-4,225181851,4,臺北醫學大學 保健營養學系,f,11月16日 01:17,終極 版 應該 一直 存在,2,2016/11/16,01:17
225181851-5,225181851,5,臺北醫學大學,f,11月16日 05:57,呀 可是 大家 不來 終極 版 發文 小編 覺得 藍 瘦 香菇,0,2016/11/16,05:57
225181851-6,225181851,6,臺北醫學大學,f,11月29日 16:06,以為是 被鬥 垮,0,2016/11/29,16:06
225158363-1,225158363,1,臺北醫學大學 藥學系藥學組,m,11月9日 11:33,只能 推,4,2016/11/9,11:33
225158363-2,225158363,2,臺北醫學大學 護理學系,f,11月9日 15:47,想看 教練 po 文截圖,3,2016/11/9,15:47
225158363-3,225158363,3,臺北醫學大學,f,11月10日 08:00,推 醫學 盃 真的 慘啊,2,2016/11/10,08:00
225158363-4,225158363,4,臺北醫學大學 醫學系,m,11月10日 12:32,求卦,0,2016/11/10,12:32
225158363-5,225158363,5,臺北醫學大學 醫學科學研究所,m,11月10日 16:49,想知道 更多,0,2016/11/10,16:49
225158363-6,225158363,6,臺北醫學大學,f,11月11日 01:50,渣 男 婊妹 在一起 差不多 這個 意思 我的 今天 就是 你的 明天 httpmappledailycomtwrealtimenewsarticlelife20161110986238,1,2016/11/11,01:50
225158363-7,225158363,7,臺北醫學大學,f,11月11日 19:45,求 教練 po 文,0,2016/11/11,19:45
225158363-8,225158363,8,原PO - 臺北醫學大學,f,11月12日 07:29,求 教練 說是 不幹 原文 連結,0,2016/11/12,07:29
225158363-9,225158363,9,臺北醫學大學 醫學檢驗暨生物技術學系,m,11月16日 09:32,卡,0,2016/11/16,09:32
225158363-10,225158363,10,臺北醫學大學,m,11月17日 06:27,結果 原 po 也沒有 來亂 爆 喔,1,2016/11/17,06:27
225158363-11,225158363,11,臺北醫學大學,f,11月17日 07:13,不想 暴露 身分,0,2016/11/17,07:13
225158363-12,225158363,12,原PO - 臺北醫學大學,f,11月25日 04:18,原文 請在 社團 內 校隊 成員 們 截圖 哈 沒辦法 提供 連結 提供 連結 各位 看不到,1,2016/11/25,04:18
225158363-13,225158363,13,原PO - 臺北醫學大學,f,11月25日 04:19,b10 句句 屬實 亂 爆 唷 目擊證人 知情 人士 如此 之多,1,2016/11/25,04:19
225155822-1,225155822,1,原PO - 臺北醫學大學,m,11月9日 02:25,提醒 隔 天才 生效 喔,3,2016/11/9,02:25
225155822-2,225155822,2,臺北醫學大學 保健營養學系,f,11月9日 02:43,讚 讚 讚 讚,0,2016/11/9,02:43
225155822-3,225155822,3,臺北醫學大學,m,11月9日 07:38,我還 以為 本來 就不用 不是 連上 就會 自動 登入 嗎,0,2016/11/9,07:38
225155822-4,225155822,4,一個把回應刪除的同學,o,11月9日 08:19,已經 刪除 內容 就像 dcard 一樣 錯過 無法 相見,0,2016/11/9,08:19
225155822-5,225155822,5,臺北醫學大學,f,11月9日 16:06,一下 密碼 很難 膩,0,2016/11/9,16:06
225155822-6,225155822,6,臺北醫學大學,f,11月10日 04:54,b5 網路 就是 越 方便 越 好啊,1,2016/11/10,04:54
225155822-7,225155822,7,臺北醫學大學 護理學系,f,11月10日 11:01,b5 是在 兇 p,4,2016/11/10,11:01
225155822-8,225155822,8,原PO - 臺北醫學大學,m,11月10日 11:14,b5 還好 畢竟 有時候 急著 網路 又要 等待 登錄 可能 有點 小麻煩,0,2016/11/10,11:14
225155822-9,225155822,9,臺北醫學大學,f,11月11日 09:17,成功 qqq,0,2016/11/11,09:17
225155822-10,225155822,10,臺北醫學大學 保健營養學系,f,11月14日 17:06,超棒 der 感謝 提供 訊息,0,2016/11/14,17:06
225155822-11,225155822,11,臺北醫學大學,f,11月14日 18:09,登入 失敗 怎麼 試 都沒 成功 qq,0,2016/11/14,18:09
225155822-12,225155822,12,臺北醫學大學,m,11月16日 11:43,需要 一天 審核 通 過期,0,2016/11/16,11:43
225155822-13,225155822,13,臺北醫學大學,m,11月25日 08:10,還要 輸入 mac 碼 有夠 麻煩,0,2016/11/25,08:10
225153325-1,225153325,1,臺北醫學大學,f,11月8日 15:15,醫學系 意外 哈哈哈,8,2016/11/8,15:15
225153325-2,225153325,2,原PO - 臺北醫學大學 醫學系,m,11月8日 15:24,難過 qq,2,2016/11/8,15:24
225153325-3,225153325,3,臺北醫學大學,f,11月8日 15:27,嗯 吶喊 有助於 放鬆 拍拍,2,2016/11/8,15:27
225153325-4,225153325,4,臺北醫學大學 醫學系,f,11月8日 16:12,看來 醫 二三四 都有 可能,5,2016/11/8,16:12
225153325-5,225153325,5,臺北醫學大學 藥學系,m,11月8日 16:36,藥學系,5,2016/11/8,16:36
225153325-6,225153325,6,臺北醫學大學,m,11月8日 16:50,牙醫 系 qaq,3,2016/11/8,16:50
225153325-7,225153325,7,臺北醫學大學,f,11月8日 16:58,唔 說不定 揪團 吶喊 之類 笑,4,2016/11/8,16:58
225153325-8,225153325,8,臺北醫學大學 藥學系藥學組,f,11月8日 17:11,啊啊啊 啊啊啊 啊 啊,3,2016/11/8,17:11
225153325-9,225153325,9,臺北醫學大學 呼吸治療學系,m,11月8日 17:30,block 你的 快樂 生活 block 掉了 嗎,3,2016/11/8,17:30
225153325-10,225153325,10,臺北醫學大學,f,11月9日 00:40,額幫 qq,3,2016/11/9,00:40
225153325-11,225153325,11,臺北醫學大學 醫學系,f,11月9日 01:01,啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊 啊啊啊 嗚嗚,7,2016/11/9,01:01
225153325-12,225153325,12,臺北醫學大學 醫學系,f,11月9日 03:40,啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊,7,2016/11/9,03:40
225153325-13,225153325,13,臺北醫學大學,m,11月9日 07:36,不是 醫學系 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊 啊啊啊,7,2016/11/9,07:36
225153325-14,225153325,14,臺北醫學大學,m,11月9日 08:15,考完 開心,1,2016/11/9,08:15
225153325-15,225153325,15,臺北醫學大學 牙醫學系,f,11月9日 09:44,你們 還可以 牙醫 系 題目 耶 醫學系 崩潰 崩潰 q,1,2016/11/9,09:44
225153325-16,225153325,16,臺北醫學大學 醫學系,m,11月9日 12:02,b15 可是 牙醫 微免 期中 考古 醫學 幾乎 不是 沒用 qq,5,2016/11/9,12:02
225153325-17,225153325,17,臺北醫學大學 牙醫學系,m,11月9日 14:33,覺得 微免 好多 好雜 qaq,1,2016/11/9,14:33
225153325-18,225153325,18,臺北醫學大學 牙醫學系,m,11月9日 14:51,大一 路過,1,2016/11/9,14:51
225153325-19,225153325,19,臺北醫學大學 呼吸治療學系,m,11月9日 14:55,其實 期中 比較 簡單 期末 題目 多到 夭 喔 過來人 經驗,3,2016/11/9,14:55
